,Date,XLF,XLK,XLI,HY,XLY,XLU,XLP,SPY,VBMFX,FR3Mts,FR6Mts,FR12Mts,R3,R6,R12,SPY2M,SPY3M,SPY4M,SPY5M,SPY6M,SPY7M,SPY8M,SPY9M,SPY10M,SPY11M,SPY12M,XLF2M,XLF3M,XLF4M,XLF5M,XLF6M,XLF7M,XLF8M,XLF9M,XLF10M,XLF11M,XLF12M,XLP2M,XLP3M,XLP4M,XLP5M,XLP6M,XLP7M,XLP8M,XLP9M,XLP10M,XLP11M,XLP12M,XLU2M,XLU3M,XLU4M,XLU5M,XLU6M,XLU7M,XLU8M,XLU9M,XLU10M,XLU11M,XLU12M,XLK2M,XLK3M,XLK4M,XLK5M,XLK6M,XLK7M,XLK8M,XLK9M,XLK10M,XLK11M,XLK12M,XLI2M,XLI3M,XLI4M,XLI5M,XLI6M,XLI7M,XLI8M,XLI9M,XLI10M,XLI11M,XLI12M,XLY2M,XLY3M,XLY4M,XLY5M,XLY6M,XLY7M,XLY8M,XLY9M,XLY10M,XLY11M,XLY12M,HY2M,HY3M,HY4M,HY5M,HY6M,HY7M,HY8M,HY9M,HY10M,HY11M,HY12M,VBMFX2M,VBMFX3M,VBMFX4M,VBMFX5M,VBMFX6M,VBMFX7M,VBMFX8M,VBMFX9M,VBMFX10M,VBMFX11M,VBMFX12M,cluster
210,6/1/2016,18.570269,43.369999,56.009997999999996,3.32,78.059998,52.470001,55.150002,209.479996,11.09,0.03,0.07,0.15,0,0,0,0.9991414671208905,1.0044593527159857,1.008121065505543,1.022122885139005,1.0315400542448356,1.030963482372258,1.0274860204198124,1.024686108578076,1.0311439959352258,1.0329897717450744,1.0297272846196095,0.9809054233353767,0.9808352739805084,0.9893962842740496,1.0069597970753266,1.0142720354530916,1.0060355064636675,0.9959699800922186,0.9647267016984431,0.9479788543847113,0.9360731641087073,0.9154180815752219,1.0230962058603799,1.0333521014717884,1.03485483853399,1.0441516528456212,1.0509767003396966,1.056686960091969,1.0637477532247448,1.0682234395882284,1.0774851991050736,1.0849504162654942,1.085879345932069,1.0326707233023797,1.0491202476065022,1.0511870379645394,1.066636876185708,1.080444811728103,1.097501976304332,1.112005967065868,1.1210740295902377,1.129553115880176,1.1377291850008233,1.1436979212300729,0.9906349929336459,1.0032384763916917,0.9967250560183851,1.0085108082573215,1.015453020189031,1.0150455980633646,1.011397720316015,1.0093870828644367,1.0175973343369684,1.0221760003148441,1.0218731196250046,1.0008040740035409,0.9996430364600634,1.0021470522742948,1.0158516905956416,1.0319034300482297,1.035359644400122,1.0338239722847302,1.0336278867051933,1.0422403854237456,1.0465779613942072,1.0453527094853583,0.992498410489471,0.9901902787794162,0.9893536150322645,1.0006665906180552,1.0090703308293048,1.00757866905489,1.002230796524888,0.9978410703571885,1.0029293606742726,1.0062814660508086,1.003427855842712,0.9999999999999978,1.001005025125629,1.008352315869398,1.0190300798035596,1.024691358024691,1.0255957634598416,1.0227185213708134,1.017364657814098,1.0149801284011006,1.0099557522123872,1.003779289493574,1.0086402910413839,1.010938924339106,1.0125542113672685,1.0150100677283556,1.0174311926605493,1.020910047343503,1.0227089337175783,1.0235873243769866,1.024101948471696,1.0248676804167012,1.025190663277098,0.0
211,7/1/2016,19.212023000000002,46.450001,58.040001000000004,3.38,81.620003,52.119999,54.700001,217.11999500000002,11.14,-0.02,0.05,0.14,1,0,0,1.017909046322507,1.0234428984739459,1.0305065336160186,1.035591279368438,1.0490155650369528,1.058701403254187,1.0594837101530343,1.0573282001972855,1.0555074635473116,1.0621128020967199,1.0643963147438682,1.0169855762059128,1.0098206676908192,1.0110077999642528,1.0187817806824875,1.0345581980830867,1.0419813846890509,1.0355207807769906,1.0269214120982797,0.9982589412213977,0.982459507530697,0.9709772311620751,0.9959034957877967,1.0097840131108737,1.018574563394866,1.0210176650500136,1.0295178800165696,1.0361250386581653,1.0418055588948532,1.0486516637171466,1.0532396497669767,1.062060956307026,1.069316631324645,0.9966535806482455,1.0170417260694444,1.0312623466561135,1.0350305665065946,1.0491143186333496,1.0621251739403217,1.078028846864223,1.0918994330993874,1.101087980364297,1.1097088755009992,1.1180150755962883,1.0342908260966384,1.0398478027001554,1.0548427614397635,1.0532879997583315,1.0658966759789146,1.074130364716984,1.0754181905061373,1.0732991107407053,1.072376780545683,1.0810324837253205,1.0861897702450873,1.0177992373327422,1.0244161091560173,1.026666108344751,1.0305397978021285,1.043509556306271,1.0588204843731468,1.0631984136050447,1.0628739064478774,1.0635296044995317,1.0722155265760296,1.0769254759744038,1.0222946203513623,1.0248619204121125,1.0262794420505406,1.0273904163041705,1.0382903408242405,1.0468512819329643,1.0465276921344902,1.0423862681102867,1.038845368293904,1.0440496195872393,1.0476190794017517,1.008955223880595,1.0119760479041926,1.0142535633908458,1.0211480362537757,1.0310116929334008,1.036809815950921,1.0384024577572974,1.0364565587734262,1.03206106870229,1.0302022720975317,1.0257966616084964,1.00224921277553,1.0087533957138541,1.0115777525539167,1.0136487716105562,1.0162688155694073,1.0188136921870914,1.0222528102775859,1.024210848912044,1.025310630464795,1.0260403583689184,1.026964738418991,1.0
212,8/1/2016,19.95126,46.990002000000004,58.59,3.45,80.559998,49.23,54.380001,217.38000499999998,11.1,0.01,0.09,0.14,0,0,0,1.0005984119677789,1.0126712305517025,1.0183879835879974,1.0252323078351124,1.0305056073550063,1.0427828643676,1.0520826662368796,1.0536401231293933,1.052427756977486,1.051345437196367,1.0577973755856958,1.018875766875827,1.0367243643696145,1.036068364197717,1.039532741462683,1.047856111498715,1.0630720187976723,1.071085954856444,1.0664351220243657,1.0593970050938013,1.0332254041525244,1.0185425749817174,0.9970663733577853,0.9933629606439036,1.0029046981805594,1.0100672460707991,1.012505824515056,1.0200712944766657,1.0262071757129707,1.0316175686875866,1.0381032567196091,1.0426158855953418,1.0509566676897402,0.9714849627181545,0.9601482251982826,0.9701926297463401,0.9791558932336203,0.9812963057084365,0.9922259709897548,1.0028263794752257,1.0161923008209928,1.0281310802177295,1.0362624003622654,1.043985375043635,1.0057791201055513,1.0304071627745464,1.0384530771356182,1.0529736382111454,1.0540207440948743,1.0663619585507096,1.0749785803549565,1.0773953822149573,1.0765424464803384,1.0765402014227896,1.0851358906815811,1.0047157591981846,1.0181302190577513,1.0253762822721781,1.0289056022995102,1.0333637145910448,1.04542327021047,1.059733215147486,1.064606010768646,1.0651758950371344,1.0664714076424269,1.0749965630781368,0.9934640214979413,1.005993985206435,1.008639022868152,1.0103340926607922,1.01167900726994,1.021187193740037,1.0289783167737323,1.0291700138102315,1.0258891617555468,1.022995912244869,1.02787876126754,1.0102489019033658,1.0197044334975378,1.024498886414252,1.028009535160905,1.035,1.0445501730103812,1.0506280928816152,1.0528992878942032,1.0518292682926829,1.048342541436462,1.0470409711684359,0.9982014388489222,0.9990999099909985,1.0038435451051329,1.0063463281958305,1.0083270249810738,1.0107974502406658,1.013235965312642,1.0164835164835164,1.0184420589044865,1.019624217118997,1.0204550678005062,1.0
213,9/1/2016,19.299999,47.779999,58.380001,3.46,80.040001,48.990002000000004,53.209998999999996,216.30000299999998,11.07,0.03,0.09,0.16,0,0,0,0.9975096799942874,0.9970805255205268,1.0057190833283571,1.0106343401236986,1.0167260927182245,1.0216806143028003,1.0327478618901182,1.0414337445499526,1.043354960261237,1.0427248702250294,1.0421166901547618,0.9834078952728634,0.9903651491888543,1.002160681908588,1.0017979107124577,1.0046620573035152,1.0116783936373446,1.0247365373355508,1.0319809057500222,1.0283717935079422,1.022508796020393,0.9995400346123121,0.9891253648108558,0.9836095632287297,0.9788447068776038,0.9850055240465886,0.9902605211522303,0.9920364087356596,0.9983582508598936,1.0036676698739733,1.0084718249370357,1.0143141669080906,1.0184706511579122,0.9975565262155056,0.9775841760171322,0.9662245750581864,0.9721781477666585,0.978560523479856,0.979800037200571,0.9889478072167548,0.9981663044379522,1.0101031402686793,1.0209731064812246,1.028535484867307,1.008335939555388,1.0150120023366096,1.0353756702130357,1.0442346140396894,1.058211188002617,1.0608684330201505,1.072984473335522,1.0818657180000797,1.0851445172809802,1.0853036167596142,1.0860736083334803,0.9982046764281042,1.000742820401773,1.0108215912042255,1.0172858682462238,1.0209268669246687,1.0253155230582212,1.0362777298643309,1.0494128165694654,1.0543806319578846,1.0554706556218463,1.0571299411498427,0.9967621606274116,0.9913301998899331,0.9996253403272144,1.0017020599804871,1.0031751567009437,1.0044100498922062,1.0127479408214026,1.019805502893982,1.0202286846901967,1.017485077044625,1.015006141945302,1.0014471780028924,1.008746355685132,1.0168993387215264,1.0218546958062602,1.0256916996047427,1.0323955669224216,1.0413844996237782,1.0474268415741694,1.0500758725341426,1.0496414782129044,1.0468986384266248,0.9986468200270648,0.9969978985289698,0.997297297297298,1.0009041591320083,1.0030202355783744,1.0047977178423233,1.0070502615419596,1.0093202309796374,1.0123456790123455,1.0142428785607192,1.0154410640574845,1.0
214,10/1/2016,19.74,47.419998,57.209998999999996,3.45,78.099998,49.43,52.799999,212.55000299999998,10.96,0.07,0.12,0.21,0,0,0,0.9912556839278674,0.9867229904926227,0.9847686408656838,0.9906043017242171,0.9942541885196564,0.9992276836803233,1.003470021000709,1.0131721245782248,1.0209914626462804,1.0229167093437954,1.0225468801616442,1.0112705177067256,1.0038775405691895,1.009676294659858,1.0199067718409967,1.0204467757914049,1.0235355928206238,1.0302683404743282,1.0425269120083513,1.0496814161068002,1.0468851370442496,1.0418418380908379,0.9961324402628512,0.9875927301427324,0.9819145288018984,0.9769093881223406,0.9811086777261777,0.9850746055834898,0.9863167001993329,0.9916941253808591,0.996339193102386,1.0006374394845194,1.0059537826655676,1.0044706156376626,1.0043345614042039,0.9897381939743791,0.9798207978130283,0.9840405987718166,0.9891369544087532,0.9900107628620513,0.9980705808449052,1.006413523389651,1.017401723429085,1.0275617203684457,0.9962184767715913,1.0004922638757454,1.0055131043256995,1.0219386708415101,1.0301230632159533,1.0427543336875382,1.0459620722931424,1.0572758780724478,1.0658574439254385,1.0694851099021478,1.070247647537116,0.9898779998269748,0.9853599552187388,0.985444815324069,0.9924365818701604,0.9974139096098847,1.0003996802508026,1.0041686647249488,1.0137625399513437,1.0254709548933854,1.030135852169598,1.031368290714754,0.987732369974279,0.9815668074767506,0.975274700299701,0.9802198703761229,0.9811146767816646,0.9818253526683267,0.9825135124585197,0.9894982669723632,0.9955766134759259,0.9959078399682543,0.9934174738239502,0.9985528219971037,0.9990347490347498,1.0043668122270726,1.0111371629542782,1.0157016683022568,1.019417475728156,1.0256410256410267,1.0339660339660357,1.039783001808318,1.0425824175824154,1.0425585494837557,0.99500680889696,0.992453969212194,0.9902868759882547,0.9898843930635851,0.9924539692121935,0.9940399067115829,0.9954586739327876,0.9973710819009103,0.9993617215282209,1.0020779652564205,1.0038162112654563,1.0
215,11/1/2016,22.51,47.5,62.41,3.42,81.849998,46.75,50.580002,220.38000499999998,10.65,0.07,0.1,0.2,0,0,0,1.0180860690072564,1.0183448143157394,1.0172049753922994,1.016766181443323,1.0224789653982311,1.0263531033039102,1.0313915190554728,1.035782566023268,1.045217856958859,1.0529932701074867,1.0552702686834612,1.065562130177516,1.0971568009286252,1.10476820977698,1.117528867741596,1.1322600548670796,1.1370589514516753,1.1432733779518494,1.1524516504607711,1.1667875534941128,1.1759199239231426,1.1748163169773764,0.978525856272723,0.969027434702089,0.9589989431720214,0.9519328794976263,0.9459510261710494,0.9480025977508557,0.9503499768635206,0.950672488090615,0.9547720063622319,0.9584166299180038,0.9618865344071046,0.9721355791224786,0.9661086868346246,0.9619341464821586,0.948198925246637,0.9381584605628392,0.9399953933475564,0.9431107477147932,0.9430050631068059,0.9492771280051983,0.9560327233910878,0.9652775437830499,1.0008428360902417,0.9985984792977957,1.0016342506280467,1.0057592953332775,1.0196415191572454,1.0271856720864105,1.0387338409609208,1.0421999561178972,1.0528415616348046,1.0611291568168413,1.0649627163559334,1.043471000196213,1.0518539325842693,1.055158713386027,1.0591250006478456,1.0679329257013834,1.0745523495269005,1.0790110720025783,1.0839460471408018,1.0943171315301348,1.1067386766189562,1.1122959756083952,1.0234448270945884,1.0231676197737523,1.0213695121099604,1.0176044758067708,1.02263497093172,1.0240942180001884,1.0252555987087237,1.0263036812479494,1.0331856317121353,1.039281081256635,1.0399372990002431,0.995633187772924,0.9932236205227502,0.9927431059506512,0.9965034965034959,1.0019531249999998,1.005882352941177,1.0092216894135013,1.014836795252227,1.0224215246636768,1.027868852459014,1.0306378704168744,0.9856547894493304,0.97766217870257,0.9730470534490643,0.9695921340131113,0.9680351461899703,0.9693147835131969,0.9700557895935322,0.9708295350957157,0.9721588315837514,0.9736535904255313,0.9758704948075755,1.0
216,12/1/2016,23.25,48.360001000000004,62.220001,3.47,81.400002,48.57,51.709998999999996,223.52999900000003,10.62,0.05,0.08,0.19,0,0,0,1.007096019399464,1.0215245252556575,1.0244740659004303,1.0252352721865738,1.0259473889972353,1.0316270335128233,1.035712211382373,1.0407985818464414,1.0452995803639142,1.0543913064265509,1.0620221563702263,1.0161713286713294,1.0648854961832073,1.096698126140308,1.1097718644126278,1.1253332256885555,1.1418364227802067,1.1493769314167028,1.1575954417526098,1.1681042429289066,1.1830809460467573,1.1932405667629236,1.011046993733043,1.0002578954155656,0.9929908641046143,0.9842774288107209,0.9775663022951475,0.9716532630527479,0.9729297233735755,0.9746591322345636,0.97464892484413,0.9782275749768208,0.9814782420661441,1.0190935795216114,1.0066321243523304,1.0027872302798877,0.9995061036382584,0.987563112990739,0.978219582355739,0.9794560159365175,0.9820277178261277,0.9817079313153959,0.9874688106459673,0.9938104284748087,1.0089714269875718,1.012562842075397,1.012456851381313,1.0157530140726743,1.0198945693501078,1.0324824076615724,1.0398323094120092,1.0508221082112081,1.0546287404762213,1.0649423624081427,1.0731563127956483,0.9984754954788135,1.0265068356797182,1.0360502995751804,1.0411298281813526,1.0461538571043645,1.0549338928450316,1.0618200651129313,1.0667505069788947,1.072000846077774,1.082035655485228,1.0939459825353113,0.9972435160796331,1.0118086100004853,1.0130993777438615,1.0125637841465143,1.0099882374837148,1.0145469722577038,1.016118744931851,1.0174011208935354,1.0185567891274836,1.0249425134494765,1.0306842001689376,1.0072568940493452,1.006769825918763,1.0057971014492735,1.0057971014492748,1.0092098885118759,1.0141962421711905,1.0179684635130188,1.021255722694573,1.0266272189349108,1.033856988082338,1.0391814324931357,0.9985895627644584,0.9885200124107969,0.9810623556581994,0.9761029411764717,0.972230698809886,0.9701161425029357,0.9706386381811941,0.9708481462671407,0.9711934156378595,0.9721228259965045,0.9732702000916454,1.0
217,1/1/2017,23.309998999999998,50.080002,63.380001,3.5,84.83000200000001,49.18,52.59,227.52999900000003,10.66,0.05,0.08,0.24,0,0,0,1.008867999861961,1.0166060913114832,1.029559146396051,1.033954671672385,1.0360560531052652,1.0377380512385141,1.0435540293545333,1.0479297429275065,1.053165089907846,1.0578496600090674,1.0667468832696227,1.0012886383438289,1.0124511077522973,1.0498817368526259,1.0780686074936385,1.0921335319070504,1.1079402311950945,1.1244331901964226,1.1331619811289058,1.14224032745361,1.153179516332356,1.1680167047942376,1.0084372100521302,1.0186596008609277,1.0129044684129447,1.007896052006195,1.0008564087924643,0.9950266210908274,0.9896499741979908,0.990644223341428,0.9921143940834801,0.9920259234899368,0.9953001277555751,1.006240409207161,1.0210380622837358,1.014386634352601,1.012267404805965,1.0100290877287081,0.9999709501264382,0.9916822050124401,0.9926663437828486,0.994922210778976,0.994576506178045,0.999881402165258,1.0174725817511407,1.029464183305519,1.0359950711833101,1.038400970390645,1.042862631153559,1.0477614049157618,1.06003443280839,1.0677026979966304,1.0786827015371112,1.0830663129402538,1.0934498173693605,1.0092356686427442,1.0113291898161885,1.0338471697502363,1.0438076512265628,1.0499461716229268,1.0557551908067822,1.0646732885421772,1.0718956894014875,1.0773048869277004,1.082930786436571,1.0928999627723421,1.0206340607439324,1.0258384551286805,1.0402845300141037,1.0441386661313117,1.0456058446230452,1.0447044544521311,1.0497788200352696,1.0520463278270538,1.0539197729775114,1.0555769563224415,1.0621009445666971,1.004304160688664,1.0105871029836389,1.0115606936416166,1.011560693641618,1.0120481927710843,1.0153336096145884,1.0200364298724962,1.0237244068898292,1.0269953051643188,1.0321715817694348,1.0390895596239471,1.001879699248122,1.0015659254619476,0.9941711354628127,0.9877687175685707,0.9830925299723324,0.9792650918635167,0.9769733073662498,0.9770852428964255,0.9769956924204927,0.9770852428964246,0.9777573950928691,1.0
218,2/1/2017,24.540001,52.349998,65.860001,3.54,86.370003,51.77,55.099998,236.47000099999997,10.71,0.02,0.05,0.15,0,0,0,1.0192672456896554,1.0318240717231604,1.0418213257180937,1.0552362401275786,1.0613872313550128,1.065084220870538,1.0680306659212622,1.074462071020541,1.0794858018611646,1.0852180543529493,1.0903809144825996,1.025705370950889,1.0354430801687775,1.0486059609016127,1.0824879135421266,1.1099887456463535,1.1256788320468585,1.1426358062352826,1.1600792602087766,1.1703726909081908,1.1807746906095073,1.192755758824293,1.023307624167659,1.0370137836326314,1.0496237405925524,1.048405480237503,1.0462356123254124,1.0413910092145204,1.0370056344531615,1.032651661670377,1.0340038638455111,1.0357496462626874,1.0359738890762504,1.0256562654779593,1.038723916532904,1.0550771895857742,1.053520553520553,1.0540567983029174,1.0537043437211888,1.045752951606522,1.038839709086353,1.0402684480145608,1.0428325481876934,1.0428739280797823,1.0221614370789813,1.041514642605513,1.0560290026928787,1.0652801720128617,1.070223824118191,1.0762746299342096,1.082366275340846,1.0949337253079252,1.1032898082220695,1.1146490224923544,1.1198259739744267,1.0191891052431277,1.031964900784003,1.0376964623110674,1.058570151995819,1.0695609884461572,1.0770237209880353,1.0839145089681783,1.0934145117380019,1.1013009765559676,1.1074322220184045,1.1136757709946097,1.0089953326812118,1.0257719786999053,1.032979539049492,1.046782236964376,1.0520311289142603,1.0548547830241481,1.0552713452412963,1.060723529082911,1.0635782985905422,1.0659733135098748,1.0680874720697777,1.0056818181818166,1.0104662226451007,1.0165111270638891,1.018411967779056,1.019193857965451,1.0201729106628248,1.023491145645104,1.02807357212004,1.0317691635091808,1.0350877192982433,1.0401567091087154,1.002339728591485,1.0043763676148791,1.0046904315197007,0.9990671641791058,0.9936601206123385,0.9894417315560246,0.9858474283741797,0.983571428571429,0.983471074380165,0.9832248372558833,0.9831701346389233,1.0
219,3/1/2017,23.73,53.310001,65.059998,3.52,87.949997,51.310001,54.580002,235.74000499999997,10.68,0.03,0.07,0.12,0,0,0,0.9984540861254012,1.0106896989546856,1.0213263898043845,1.0306475020541015,1.0429435315474687,1.049399058352315,1.0536572389919194,1.057130059363751,1.0635783035717175,1.0687543471259848,1.074537082532492,0.9832193705568812,0.9945515507124906,1.000949066751028,1.0111641384012275,1.0386635541289764,1.0622202395588975,1.076610018419933,1.0921878666227967,1.1082904323043061,1.1183478418504393,1.128465676269614,0.9952589715536102,1.0090590127565173,1.0202823115257629,1.031524073814923,1.0318881144441652,1.0310063281728317,1.0275091563713372,1.0241217908388998,1.0205684684710066,1.0219930189868593,1.0237589439047177,0.9955374563878787,1.0109680939776153,1.0219588855153166,1.0362307293148443,1.0365307732516398,1.0380635950456911,1.0385851400051729,1.0322789916965278,1.0265695788889826,1.0281254091468999,1.0306834880194677,1.0090857752137596,1.0269038267182238,1.0447819789830277,1.0594197252828326,1.0696943548926499,1.0760380855710432,1.0830138066405597,1.0898373769315044,1.102334544152655,1.1110458715422509,1.122453653742646,0.993889375144282,1.0045290478641273,1.01450175809098,1.019973000282277,1.0378050406763444,1.0480990171957576,1.055504822340847,1.0623967701627621,1.0715461822254426,1.0792965858698695,1.0854790864954103,1.009063756310235,1.0181361719611328,1.0330347492816365,1.0410747701653658,1.0543456183816184,1.0604781374918557,1.0642867600427877,1.0657447905920274,1.071541667681961,1.0749205230437553,1.0777965823706452,0.9971671388101967,1.0000000000000007,1.0035637918745528,1.0085959885386815,1.0105263157894735,1.011494252873564,1.0125854009349162,1.015710163513948,1.0199942045783827,1.023526301876815,1.0267379679144368,0.9985974754558219,0.9996879875195003,1.0011717834544185,1.0015003750937748,0.9968886123210939,0.9921698739216984,0.9883169462116823,0.9849369812480789,0.9827015090172981,0.9824385348720515,0.9820689655172419,1.0
220,4/1/2017,23.530001000000002,54.380001,66.339996,3.54,90.059998,51.700001,55.18,238.080002,10.74,0.04,0.08,0.11,0,0,0,1.0049385778680304,1.0055611059644813,1.0154613901300573,1.0250139956515407,1.0338343964651715,1.0453370796630972,1.0519502027620147,1.0565888847684588,1.0604521896646508,1.0669447917874153,1.07227143610177,0.995768112658314,0.9831476467089804,0.9895910315467243,0.9940013856539258,1.0022006459700394,1.0255277129348888,1.0463009727085764,1.0595850791694195,1.0740698581670505,1.0891522569061747,1.098947297971619,1.0054664539820248,1.0041247118767442,1.0150379397562677,1.0250408716935686,1.0354663131435977,1.0368282600526115,1.036852615471174,1.0343448649324143,1.0317297065764262,1.0288145308545302,1.0303746995345386,1.0037860401167644,1.0020674570090768,1.013924308551438,1.0236407672463403,1.0364875832899798,1.0378251410178934,1.0399798939906473,1.0411026443415952,1.0359683536561366,1.0311502880682468,1.0328466642298104,1.0099359270139123,1.0193701762059486,1.0352179798665715,1.0519189176889638,1.066344214657715,1.0771364061201563,1.0844010369410235,1.0920409818058288,1.099429878900389,1.1118794192758994,1.1208904649405842,1.0097412333215179,1.0089221993542075,1.0181092237278888,1.0273802362700255,1.0331455319631344,1.0494937086376208,1.0596174004289665,1.0672266819227454,1.0743493208775825,1.0835040242524365,1.0913876210527904,1.011853272621013,1.0219381044098497,1.0315855559691884,1.0457258027183496,1.0544432502048942,1.0674952386463537,1.0743811289507625,1.0790510480285869,1.0814380508657748,1.0876333715858617,1.0915481378941023,1.0028328611898,1.0018867924528312,1.0042553191489345,1.0073989755264652,1.0119104335397808,1.0139116202945997,1.015053763440861,1.0162679425837333,1.019291678663979,1.0233902759526916,1.0268310369833198,1.0028011204481808,1.0028011204481786,1.0039728908623518,1.0054296948137067,1.0059319388073666,1.0021327645961076,0.9980253223370884,0.9945467640703779,0.9914151204652449,0.9892815273823474,0.9889502762430942,1.0
221,5/1/2017,23.25,56.529999,67.519997,3.54,91.050003,53.84,56.639998999999996,241.440002,10.79,0.03,0.1,0.12,0,0,0,1.0070070069485573,1.0126667182367246,1.0147415736107763,1.0236928249807213,1.0326848664009014,1.0412218069974915,1.0521866075245767,1.0589370463641659,1.0638935377044845,1.0680951698382446,1.0746587566320913,0.9940145148778434,0.989221373007782,0.9784323834101546,0.9821730231313536,0.9850999153654414,0.9916524433850094,1.0116392852624858,1.0299763733018308,1.0420809778941686,1.055408282826871,1.0694016692294486,1.0130566894388897,1.0211538219882588,1.0228442303514431,1.0332372433625354,1.0430939106390056,1.0534034566129973,1.0557807750961845,1.0567383094870884,1.0552005347824958,1.0533754695927087,1.0511273791372757,1.0202766626845112,1.029773655979933,1.0323075349217952,1.0442203177329685,1.0544113258190349,1.0672859024281496,1.0699788792946023,1.073127509650285,1.0751442692242408,1.0711714749524974,1.0672657521655498,1.019385068974845,1.0327000119796612,1.0440965832945308,1.0600037275079557,1.0767276970462678,1.0915836551180171,1.1032127241236303,1.1115553344072788,1.1200713074696427,1.1282409266869602,1.1410213060266745,1.0088151879703153,1.0182988144213216,1.0200166030671989,1.0287664316228815,1.037758051709997,1.0438392748581802,1.0591372223803148,1.0691438463965357,1.0769254931839685,1.0842469050396848,1.0934117455046866,1.0054663187815904,1.015201111389289,1.024674369004659,1.0340480895331299,1.0472338549320073,1.0560720084700903,1.0686463269778228,1.075887907632409,1.0810843257619833,1.084128064414032,1.0905389163575456,0.9999999999999982,1.0018867924528312,1.0014144271569996,1.0034013605442174,1.006158218853624,1.010191602119854,1.0121515368120095,1.0133587786259552,1.0146173688736024,1.0175071857852083,1.021399374849722,1.0023223409196484,1.0049674014281271,1.0055917986952476,1.0069055617767835,1.0084112149532698,1.0090848363393454,1.0059433632443764,1.0023740710156896,0.9992591220596403,0.9963901947615843,0.9943936717610018,1.0
222,6/1/2017,24.67,54.720001,68.110001,3.53,89.629997,51.959998999999996,54.939999,241.80000299999998,10.77,0.04,0.1,0.12,0,0,0,1.000744973504419,1.0056562995070233,1.010594946892421,1.0129615525638238,1.0209280436778623,1.0291926922083205,1.0372284848573146,1.0474989444614344,1.0541367704567022,1.0591748982168996,1.0635116161604004,1.029632721202004,1.0358292367273738,1.0367724202902664,1.03032073120079,1.0348877785437482,1.0385494284426915,1.045394347977147,1.0647388813852252,1.082824913312558,1.0951998549042807,1.1087919391590084,0.9847642944033749,0.9883665086155738,0.9928616427216066,0.9937056756887983,1.0018539221460294,1.010085612308286,1.0190113906589333,1.0213583265362236,1.0224629056024945,1.0213449004456392,1.0199099472779038,0.982230614198777,0.9897142666666655,0.9953546046867744,0.9970066543978557,1.0064565889512647,1.015041978022934,1.026167648301156,1.0288882312184804,1.0319761408223864,1.0340672406017384,1.0308671338981,0.9837303550561803,0.9911248083612583,0.999725961453129,1.0085148918131892,1.0216261753018263,1.0359992532172178,1.0492054858288795,1.0598945613689998,1.0678531897039598,1.07597155777065,1.0837968685503645,1.004350099599648,1.0116849486067716,1.0202599414375897,1.0230106406352677,1.0312665914341226,1.039870034677637,1.046035732828141,1.0603345649824552,1.0700875353115327,1.0778759515298664,1.0852454009201484,0.9921407682089892,0.9931668500640229,0.9995260336157419,1.0069428549271688,1.0148898488365512,1.0263704247529968,1.0344807340508413,1.0459389750166979,1.0528850331887099,1.0580464137342664,1.0612751998105503,0.9985855728429969,0.9981149858623948,0.9992922859164878,0.9988681380871529,1.0004723665564477,1.0028409090909096,1.006414825374199,1.0082513487781668,1.0094366599942806,1.010671525247265,1.0133971291866013,0.9990723562152148,1.0003095975232192,1.0023266635644492,1.002980070776682,1.0041958041958032,1.0056022408963587,1.0063069376313938,1.0036239387036658,1.000464468183929,0.9976421052631572,0.9949957656478562,1.0
223,7/1/2017,25.09,57.16,68.309998,3.56,91.360001,53.220001,55.32,246.770004,10.79,0.04,0.14,0.14,0,0,0,1.0101725462652078,1.0141093996972859,1.019615949740442,1.0249370788242589,1.027994172411372,1.0357110805229697,1.0437780308049929,1.0517061830366785,1.0617005690257622,1.0684408016329041,1.0737027649739532,1.008440514469454,1.0309546637446936,1.0395690797641484,1.0430697510345912,1.039569076174725,1.0446704672574927,1.0488582272620666,1.0557789365261876,1.0739662654140647,1.0912146133164633,1.103377468187745,1.0034464085202828,0.9943678968767878,0.9963977034978196,0.9997831273042725,1.0004822823757078,1.0075191934826024,1.0149062125503792,1.023097158110918,1.0255079379560574,1.0267780360758179,1.0259802513824094,1.0119794827914053,1.0040246698528479,1.0102505836643385,1.0155325839367046,1.017590834814591,1.0263375528881065,1.034528018298977,1.0451232967701356,1.0481949223083336,1.051551959322088,1.0539483584193525,1.0218090720253037,1.0182293212992102,1.0262579064309083,1.035132190980571,1.0441771959202322,1.0570364248168622,1.071189291823261,1.0844242010723828,1.0954178703063993,1.1038817394968312,1.1124590446901974,1.001466038714749,1.004854359220444,1.0109516060663493,1.0185185190707489,1.0215852372738468,1.0292522154075021,1.037357614391616,1.0434140447444853,1.0567432759721944,1.066132215469531,1.0737892604258967,1.0095585613521039,1.007498904545291,1.009223985112467,1.01499835364958,1.0218858488160136,1.029408460314836,1.0401764817184525,1.0481070847060459,1.0591235926954827,1.066112207205295,1.0714620935720527,1.0042313117066275,1.0047036688617128,1.004940014114324,1.0062182023742223,1.006123410268488,1.0076829761423378,1.0099290780141854,1.0132827324478189,1.0151126318790988,1.0163508954061748,1.0176274416388742,1.000927643784788,1.0006182380216377,1.0016245068461367,1.0033475915938266,1.004032258064515,1.005190311418685,1.006529850746268,1.0072606576081324,1.0049362019185988,1.0021107733873684,0.9995368226030572,1.0
